"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"12/04/2024 11:00:00 - 12/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 12:00:00 - 12/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 13:00:00 - 12/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 14:00:00 - 12/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 15:00:00 - 12/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 16:00:00 - 12/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 17:00:00 - 12/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 18:00:00 - 12/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 19:00:00 - 12/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 20:00:00 - 12/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 21:00:00 - 12/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 22:00:00 - 12/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"12/04/2024 23:00:00 - 13/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 00:00:00 - 13/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 01:00:00 - 13/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 02:00:00 - 13/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 03:00:00 - 13/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 04:00:00 - 13/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 05:00:00 - 13/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 06:00:00 - 13/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 07:00:00 - 13/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 08:00:00 - 13/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 09:00:00 - 13/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 10:00:00 - 13/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 11:00:00 - 13/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 12:00:00 - 13/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 13:00:00 - 13/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 14:00:00 - 13/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 15:00:00 - 13/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 16:00:00 - 13/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 17:00:00 - 13/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 18:00:00 - 13/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 19:00:00 - 13/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 20:00:00 - 13/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 21:00:00 - 13/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 22:00:00 - 13/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"13/04/2024 23:00:00 - 14/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 00:00:00 - 14/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 01:00:00 - 14/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 02:00:00 - 14/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 03:00:00 - 14/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 04:00:00 - 14/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 05:00:00 - 14/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 06:00:00 - 14/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 07:00:00 - 14/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 08:00:00 - 14/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 09:00:00 - 14/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 10:00:00 - 14/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 11:00:00 - 14/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 12:00:00 - 14/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 13:00:00 - 14/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 14:00:00 - 14/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 15:00:00 - 14/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 16:00:00 - 14/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 17:00:00 - 14/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 18:00:00 - 14/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 19:00:00 - 14/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 20:00:00 - 14/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 21:00:00 - 14/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 22:00:00 - 14/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"14/04/2024 23:00:00 - 15/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 00:00:00 - 15/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 01:00:00 - 15/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 02:00:00 - 15/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 03:00:00 - 15/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 04:00:00 - 15/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 05:00:00 - 15/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 06:00:00 - 15/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 07:00:00 - 15/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 08:00:00 - 15/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 09:00:00 - 15/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 10:00:00 - 15/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 11:00:00 - 15/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 12:00:00 - 15/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 13:00:00 - 15/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 14:00:00 - 15/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 15:00:00 - 15/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 16:00:00 - 15/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 17:00:00 - 15/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 18:00:00 - 15/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 19:00:00 - 15/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 20:00:00 - 15/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 21:00:00 - 15/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 22:00:00 - 15/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"15/04/2024 23:00:00 - 16/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 00:00:00 - 16/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 01:00:00 - 16/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 02:00:00 - 16/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 03:00:00 - 16/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 04:00:00 - 16/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 05:00:00 - 16/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 06:00:00 - 16/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 07:00:00 - 16/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 08:00:00 - 16/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 09:00:00 - 16/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 10:00:00 - 16/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 11:00:00 - 16/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 05:00:00 - 17/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 06:00:00 - 17/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 07:00:00 - 17/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 08:00:00 - 17/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 09:00:00 - 17/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 10:00:00 - 17/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 11:00:00 - 17/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 12:00:00 - 17/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 13:00:00 - 17/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 14:00:00 - 17/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 15:00:00 - 17/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 16:00:00 - 17/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 17:00:00 - 17/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 18:00:00 - 17/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 19:00:00 - 17/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 20:00:00 - 17/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 21:00:00 - 17/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 22:00:00 - 17/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"17/04/2024 23:00:00 - 18/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 00:00:00 - 18/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 01:00:00 - 18/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 02:00:00 - 18/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 03:00:00 - 18/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 04:00:00 - 18/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 05:00:00 - 18/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 06:00:00 - 18/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 07:00:00 - 18/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 08:00:00 - 18/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 09:00:00 - 18/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 10:00:00 - 18/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 11:00:00 - 18/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 12:00:00 - 18/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 13:00:00 - 18/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 14:00:00 - 18/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 15:00:00 - 18/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 16:00:00 - 18/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 17:00:00 - 18/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 18:00:00 - 18/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 19:00:00 - 18/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 20:00:00 - 18/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 21:00:00 - 18/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 22:00:00 - 18/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"18/04/2024 23:00:00 - 19/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 00:00:00 - 19/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 01:00:00 - 19/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 02:00:00 - 19/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 03:00:00 - 19/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 04:00:00 - 19/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 05:00:00 - 19/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 06:00:00 - 19/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 07:00:00 - 19/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 08:00:00 - 19/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 09:00:00 - 19/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 10:00:00 - 19/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 11:00:00 - 19/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 12:00:00 - 19/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 13:00:00 - 19/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 14:00:00 - 19/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 15:00:00 - 19/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 16:00:00 - 19/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 17:00:00 - 19/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 18:00:00 - 19/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 19:00:00 - 19/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 20:00:00 - 19/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 21:00:00 - 19/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 22:00:00 - 19/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"19/04/2024 23:00:00 - 20/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 00:00:00 - 20/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 01:00:00 - 20/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 02:00:00 - 20/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 03:00:00 - 20/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 04:00:00 - 20/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 05:00:00 - 20/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 06:00:00 - 20/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 07:00:00 - 20/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 08:00:00 - 20/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 09:00:00 - 20/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 10:00:00 - 20/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 11:00:00 - 20/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 12:00:00 - 20/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 13:00:00 - 20/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 14:00:00 - 20/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 15:00:00 - 20/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 16:00:00 - 20/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 17:00:00 - 20/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 18:00:00 - 20/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 19:00:00 - 20/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 20:00:00 - 20/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 21:00:00 - 20/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 22:00:00 - 20/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"20/04/2024 23:00:00 - 21/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 00:00:00 - 21/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 01:00:00 - 21/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 02:00:00 - 21/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 03:00:00 - 21/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 04:00:00 - 21/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 05:00:00 - 21/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 06:00:00 - 21/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 07:00:00 - 21/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 08:00:00 - 21/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 09:00:00 - 21/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 10:00:00 - 21/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 11:00:00 - 21/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 12:00:00 - 21/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 13:00:00 - 21/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 14:00:00 - 21/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 15:00:00 - 21/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 16:00:00 - 21/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 17:00:00 - 21/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 18:00:00 - 21/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 19:00:00 - 21/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 20:00:00 - 21/04/2024 21:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 21:00:00 - 21/04/2024 22:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 22:00:00 - 21/04/2024 23:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"21/04/2024 23:00:00 - 22/04/2024 00:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 00:00:00 - 22/04/2024 01:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 01:00:00 - 22/04/2024 02:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 02:00:00 - 22/04/2024 03:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 03:00:00 - 22/04/2024 04:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 04:00:00 - 22/04/2024 05:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 05:00:00 - 22/04/2024 06:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 06:00:00 - 22/04/2024 07:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 07:00:00 - 22/04/2024 08:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 08:00:00 - 22/04/2024 09:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 09:00:00 - 22/04/2024 10:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 10:00:00 - 22/04/2024 11:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 11:00:00 - 22/04/2024 12:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 12:00:00 - 22/04/2024 13:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 13:00:00 - 22/04/2024 14:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 14:00:00 - 22/04/2024 15:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 15:00:00 - 22/04/2024 16:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 16:00:00 - 22/04/2024 17:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 17:00:00 - 22/04/2024 18:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 18:00:00 - 22/04/2024 19:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
"22/04/2024 19:00:00 - 22/04/2024 20:00:00","CTA|EE","Fossil Brown coal/Lignite","n/e"
