"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"20/12/2020 12:00:00 - 20/12/2020 13:00:00","CTA|EE","Solar","1.10"
"20/12/2020 13:00:00 - 20/12/2020 14:00:00","CTA|EE","Solar","0.50"
"20/12/2020 14:00:00 - 20/12/2020 15:00:00","CTA|EE","Solar","0.10"
"20/12/2020 15:00:00 - 20/12/2020 16:00:00","CTA|EE","Solar","0.10"
"20/12/2020 16:00:00 - 20/12/2020 17:00:00","CTA|EE","Solar","0.10"
"20/12/2020 17:00:00 - 20/12/2020 18:00:00","CTA|EE","Solar","0.10"
"20/12/2020 18:00:00 - 20/12/2020 19:00:00","CTA|EE","Solar","0.10"
"20/12/2020 19:00:00 - 20/12/2020 20:00:00","CTA|EE","Solar","0.10"
"20/12/2020 20:00:00 - 20/12/2020 21:00:00","CTA|EE","Solar","0.10"
"20/12/2020 21:00:00 - 20/12/2020 22:00:00","CTA|EE","Solar","0.10"
"20/12/2020 22:00:00 - 20/12/2020 23:00:00","CTA|EE","Solar","0.10"
"20/12/2020 23:00:00 - 21/12/2020 00:00:00","CTA|EE","Solar","0.10"
"21/12/2020 00:00:00 - 21/12/2020 01:00:00","CTA|EE","Solar","0.10"
"21/12/2020 01:00:00 - 21/12/2020 02:00:00","CTA|EE","Solar","0.10"
"21/12/2020 02:00:00 - 21/12/2020 03:00:00","CTA|EE","Solar","0.10"
"21/12/2020 03:00:00 - 21/12/2020 04:00:00","CTA|EE","Solar","0.10"
"21/12/2020 04:00:00 - 21/12/2020 05:00:00","CTA|EE","Solar","0.10"
"21/12/2020 05:00:00 - 21/12/2020 06:00:00","CTA|EE","Solar","0.10"
"21/12/2020 06:00:00 - 21/12/2020 07:00:00","CTA|EE","Solar","0.20"
"21/12/2020 07:00:00 - 21/12/2020 08:00:00","CTA|EE","Solar","0.20"
"21/12/2020 08:00:00 - 21/12/2020 09:00:00","CTA|EE","Solar","0.20"
"21/12/2020 09:00:00 - 21/12/2020 10:00:00","CTA|EE","Solar","0.80"
"21/12/2020 10:00:00 - 21/12/2020 11:00:00","CTA|EE","Solar","1.30"
"21/12/2020 11:00:00 - 21/12/2020 12:00:00","CTA|EE","Solar","1.80"
"21/12/2020 12:00:00 - 21/12/2020 13:00:00","CTA|EE","Solar","1.40"
"21/12/2020 13:00:00 - 21/12/2020 14:00:00","CTA|EE","Solar","0.50"
"21/12/2020 14:00:00 - 21/12/2020 15:00:00","CTA|EE","Solar","0.20"
"21/12/2020 15:00:00 - 21/12/2020 16:00:00","CTA|EE","Solar","0.10"
"21/12/2020 16:00:00 - 21/12/2020 17:00:00","CTA|EE","Solar","0.10"
"21/12/2020 17:00:00 - 21/12/2020 18:00:00","CTA|EE","Solar","0.10"
"21/12/2020 18:00:00 - 21/12/2020 19:00:00","CTA|EE","Solar","0.10"
"21/12/2020 19:00:00 - 21/12/2020 20:00:00","CTA|EE","Solar","0.10"
"21/12/2020 20:00:00 - 21/12/2020 21:00:00","CTA|EE","Solar","0.10"
"21/12/2020 21:00:00 - 21/12/2020 22:00:00","CTA|EE","Solar","0.10"
"21/12/2020 22:00:00 - 21/12/2020 23:00:00","CTA|EE","Solar","0.10"
"21/12/2020 23:00:00 - 22/12/2020 00:00:00","CTA|EE","Solar","0.10"
"22/12/2020 00:00:00 - 22/12/2020 01:00:00","CTA|EE","Solar","0.10"
"22/12/2020 01:00:00 - 22/12/2020 02:00:00","CTA|EE","Solar","0.10"
"22/12/2020 02:00:00 - 22/12/2020 03:00:00","CTA|EE","Solar","0.10"
"22/12/2020 03:00:00 - 22/12/2020 04:00:00","CTA|EE","Solar","0.10"
"22/12/2020 04:00:00 - 22/12/2020 05:00:00","CTA|EE","Solar","0.10"
"22/12/2020 05:00:00 - 22/12/2020 06:00:00","CTA|EE","Solar","0.10"
"22/12/2020 06:00:00 - 22/12/2020 07:00:00","CTA|EE","Solar","0.10"
"22/12/2020 07:00:00 - 22/12/2020 08:00:00","CTA|EE","Solar","0.20"
"22/12/2020 08:00:00 - 22/12/2020 09:00:00","CTA|EE","Solar","0.30"
"22/12/2020 09:00:00 - 22/12/2020 10:00:00","CTA|EE","Solar","1.00"
"22/12/2020 10:00:00 - 22/12/2020 11:00:00","CTA|EE","Solar","2.00"
"22/12/2020 11:00:00 - 22/12/2020 12:00:00","CTA|EE","Solar","2.60"
"22/12/2020 12:00:00 - 22/12/2020 13:00:00","CTA|EE","Solar","2.10"
"22/12/2020 13:00:00 - 22/12/2020 14:00:00","CTA|EE","Solar","0.90"
"22/12/2020 14:00:00 - 22/12/2020 15:00:00","CTA|EE","Solar","0.20"
"22/12/2020 15:00:00 - 22/12/2020 16:00:00","CTA|EE","Solar","0.20"
"22/12/2020 16:00:00 - 22/12/2020 17:00:00","CTA|EE","Solar","0.20"
"22/12/2020 17:00:00 - 22/12/2020 18:00:00","CTA|EE","Solar","0.20"
"22/12/2020 18:00:00 - 22/12/2020 19:00:00","CTA|EE","Solar","0.10"
"22/12/2020 19:00:00 - 22/12/2020 20:00:00","CTA|EE","Solar","0.20"
"22/12/2020 20:00:00 - 22/12/2020 21:00:00","CTA|EE","Solar","0.10"
"22/12/2020 21:00:00 - 22/12/2020 22:00:00","CTA|EE","Solar","0.10"
"22/12/2020 22:00:00 - 22/12/2020 23:00:00","CTA|EE","Solar","0.10"
"22/12/2020 23:00:00 - 23/12/2020 00:00:00","CTA|EE","Solar","0.10"
"23/12/2020 00:00:00 - 23/12/2020 01:00:00","CTA|EE","Solar","0.10"
"23/12/2020 01:00:00 - 23/12/2020 02:00:00","CTA|EE","Solar","0.10"
"23/12/2020 02:00:00 - 23/12/2020 03:00:00","CTA|EE","Solar","0.10"
"23/12/2020 03:00:00 - 23/12/2020 04:00:00","CTA|EE","Solar","0.10"
"23/12/2020 04:00:00 - 23/12/2020 05:00:00","CTA|EE","Solar","0.10"
"23/12/2020 05:00:00 - 23/12/2020 06:00:00","CTA|EE","Solar","0.10"
"23/12/2020 06:00:00 - 23/12/2020 07:00:00","CTA|EE","Solar","0.10"
"23/12/2020 07:00:00 - 23/12/2020 08:00:00","CTA|EE","Solar","0.20"
"23/12/2020 08:00:00 - 23/12/2020 09:00:00","CTA|EE","Solar","0.30"
"23/12/2020 09:00:00 - 23/12/2020 10:00:00","CTA|EE","Solar","0.60"
"23/12/2020 10:00:00 - 23/12/2020 11:00:00","CTA|EE","Solar","1.20"
"23/12/2020 11:00:00 - 23/12/2020 12:00:00","CTA|EE","Solar","2.00"
"23/12/2020 12:00:00 - 23/12/2020 13:00:00","CTA|EE","Solar","2.10"
"23/12/2020 13:00:00 - 23/12/2020 14:00:00","CTA|EE","Solar","0.90"
"23/12/2020 14:00:00 - 23/12/2020 15:00:00","CTA|EE","Solar","0.20"
"23/12/2020 15:00:00 - 23/12/2020 16:00:00","CTA|EE","Solar","0.20"
"23/12/2020 16:00:00 - 23/12/2020 17:00:00","CTA|EE","Solar","0.20"
"23/12/2020 17:00:00 - 23/12/2020 18:00:00","CTA|EE","Solar","0.20"
"23/12/2020 18:00:00 - 23/12/2020 19:00:00","CTA|EE","Solar","0.20"
"23/12/2020 19:00:00 - 23/12/2020 20:00:00","CTA|EE","Solar","0.10"
"23/12/2020 20:00:00 - 23/12/2020 21:00:00","CTA|EE","Solar","0.10"
"23/12/2020 21:00:00 - 23/12/2020 22:00:00","CTA|EE","Solar","0.10"
"23/12/2020 22:00:00 - 23/12/2020 23:00:00","CTA|EE","Solar","0.10"
"23/12/2020 23:00:00 - 24/12/2020 00:00:00","CTA|EE","Solar","0.10"
"24/12/2020 00:00:00 - 24/12/2020 01:00:00","CTA|EE","Solar","0.10"
"24/12/2020 01:00:00 - 24/12/2020 02:00:00","CTA|EE","Solar","0.10"
"24/12/2020 02:00:00 - 24/12/2020 03:00:00","CTA|EE","Solar","0.10"
"24/12/2020 03:00:00 - 24/12/2020 04:00:00","CTA|EE","Solar","0.10"
"24/12/2020 04:00:00 - 24/12/2020 05:00:00","CTA|EE","Solar","0.10"
"24/12/2020 05:00:00 - 24/12/2020 06:00:00","CTA|EE","Solar","0.10"
"24/12/2020 06:00:00 - 24/12/2020 07:00:00","CTA|EE","Solar","0.10"
"24/12/2020 07:00:00 - 24/12/2020 08:00:00","CTA|EE","Solar","0.20"
"24/12/2020 08:00:00 - 24/12/2020 09:00:00","CTA|EE","Solar","0.50"
"24/12/2020 09:00:00 - 24/12/2020 10:00:00","CTA|EE","Solar","2.00"
"24/12/2020 10:00:00 - 24/12/2020 11:00:00","CTA|EE","Solar","3.60"
"24/12/2020 11:00:00 - 24/12/2020 12:00:00","CTA|EE","Solar","4.10"
"24/12/2020 12:00:00 - 24/12/2020 13:00:00","CTA|EE","Solar","3.10"
"24/12/2020 13:00:00 - 24/12/2020 14:00:00","CTA|EE","Solar","1.30"
"24/12/2020 14:00:00 - 24/12/2020 15:00:00","CTA|EE","Solar","0.20"
"24/12/2020 15:00:00 - 24/12/2020 16:00:00","CTA|EE","Solar","0.10"
"24/12/2020 16:00:00 - 24/12/2020 17:00:00","CTA|EE","Solar","0.10"
"24/12/2020 17:00:00 - 24/12/2020 18:00:00","CTA|EE","Solar","0.10"
"24/12/2020 18:00:00 - 24/12/2020 19:00:00","CTA|EE","Solar","0.10"
"24/12/2020 19:00:00 - 24/12/2020 20:00:00","CTA|EE","Solar","0.10"
"24/12/2020 20:00:00 - 24/12/2020 21:00:00","CTA|EE","Solar","0.10"
"24/12/2020 21:00:00 - 24/12/2020 22:00:00","CTA|EE","Solar","0.10"
"24/12/2020 22:00:00 - 24/12/2020 23:00:00","CTA|EE","Solar","0.10"
"24/12/2020 23:00:00 - 25/12/2020 00:00:00","CTA|EE","Solar","0.10"
"25/12/2020 00:00:00 - 25/12/2020 01:00:00","CTA|EE","Solar","0.10"
"25/12/2020 01:00:00 - 25/12/2020 02:00:00","CTA|EE","Solar","0.10"
"25/12/2020 02:00:00 - 25/12/2020 03:00:00","CTA|EE","Solar","0.10"
"25/12/2020 03:00:00 - 25/12/2020 04:00:00","CTA|EE","Solar","0.10"
"25/12/2020 04:00:00 - 25/12/2020 05:00:00","CTA|EE","Solar","0.10"
"25/12/2020 05:00:00 - 25/12/2020 06:00:00","CTA|EE","Solar","0.10"
"25/12/2020 06:00:00 - 25/12/2020 07:00:00","CTA|EE","Solar","0.10"
"25/12/2020 07:00:00 - 25/12/2020 08:00:00","CTA|EE","Solar","0.20"
"25/12/2020 08:00:00 - 25/12/2020 09:00:00","CTA|EE","Solar","0.30"
"25/12/2020 09:00:00 - 25/12/2020 10:00:00","CTA|EE","Solar","1.50"
"25/12/2020 10:00:00 - 25/12/2020 11:00:00","CTA|EE","Solar","3.50"
"25/12/2020 11:00:00 - 25/12/2020 12:00:00","CTA|EE","Solar","4.20"
"25/12/2020 12:00:00 - 25/12/2020 13:00:00","CTA|EE","Solar","3.30"
"25/12/2020 13:00:00 - 25/12/2020 14:00:00","CTA|EE","Solar","1.50"
"25/12/2020 14:00:00 - 25/12/2020 15:00:00","CTA|EE","Solar","0.30"
"25/12/2020 15:00:00 - 25/12/2020 16:00:00","CTA|EE","Solar","0.10"
"25/12/2020 16:00:00 - 25/12/2020 17:00:00","CTA|EE","Solar","0.10"
"25/12/2020 17:00:00 - 25/12/2020 18:00:00","CTA|EE","Solar","0.10"
"25/12/2020 18:00:00 - 25/12/2020 19:00:00","CTA|EE","Solar","0.10"
"25/12/2020 19:00:00 - 25/12/2020 20:00:00","CTA|EE","Solar","0.10"
"25/12/2020 20:00:00 - 25/12/2020 21:00:00","CTA|EE","Solar","0.10"
"25/12/2020 21:00:00 - 25/12/2020 22:00:00","CTA|EE","Solar","0.10"
"25/12/2020 22:00:00 - 25/12/2020 23:00:00","CTA|EE","Solar","0.10"
"25/12/2020 23:00:00 - 26/12/2020 00:00:00","CTA|EE","Solar","0.10"
"26/12/2020 00:00:00 - 26/12/2020 01:00:00","CTA|EE","Solar","0.10"
"26/12/2020 01:00:00 - 26/12/2020 02:00:00","CTA|EE","Solar","0.10"
"26/12/2020 02:00:00 - 26/12/2020 03:00:00","CTA|EE","Solar","0.10"
"26/12/2020 03:00:00 - 26/12/2020 04:00:00","CTA|EE","Solar","0.10"
"26/12/2020 04:00:00 - 26/12/2020 05:00:00","CTA|EE","Solar","0.10"
"26/12/2020 05:00:00 - 26/12/2020 06:00:00","CTA|EE","Solar","0.10"
"26/12/2020 06:00:00 - 26/12/2020 07:00:00","CTA|EE","Solar","0.10"
"26/12/2020 07:00:00 - 26/12/2020 08:00:00","CTA|EE","Solar","0.20"
"26/12/2020 08:00:00 - 26/12/2020 09:00:00","CTA|EE","Solar","0.20"
"26/12/2020 09:00:00 - 26/12/2020 10:00:00","CTA|EE","Solar","0.30"
"26/12/2020 10:00:00 - 26/12/2020 11:00:00","CTA|EE","Solar","0.50"
"26/12/2020 11:00:00 - 26/12/2020 12:00:00","CTA|EE","Solar","0.90"
"26/12/2020 12:00:00 - 26/12/2020 13:00:00","CTA|EE","Solar","1.30"
"26/12/2020 13:00:00 - 26/12/2020 14:00:00","CTA|EE","Solar","0.90"
"26/12/2020 14:00:00 - 26/12/2020 15:00:00","CTA|EE","Solar","0.20"
"26/12/2020 15:00:00 - 26/12/2020 16:00:00","CTA|EE","Solar","0.10"
"26/12/2020 16:00:00 - 26/12/2020 17:00:00","CTA|EE","Solar","0.10"
"26/12/2020 17:00:00 - 26/12/2020 18:00:00","CTA|EE","Solar","0.10"
"26/12/2020 18:00:00 - 26/12/2020 19:00:00","CTA|EE","Solar","0.10"
"26/12/2020 19:00:00 - 26/12/2020 20:00:00","CTA|EE","Solar","0.10"
"26/12/2020 20:00:00 - 26/12/2020 21:00:00","CTA|EE","Solar","0.10"
"26/12/2020 21:00:00 - 26/12/2020 22:00:00","CTA|EE","Solar","0.10"
"26/12/2020 22:00:00 - 26/12/2020 23:00:00","CTA|EE","Solar","0.10"
"26/12/2020 23:00:00 - 27/12/2020 00:00:00","CTA|EE","Solar","0.10"
"27/12/2020 00:00:00 - 27/12/2020 01:00:00","CTA|EE","Solar","0.10"
"27/12/2020 01:00:00 - 27/12/2020 02:00:00","CTA|EE","Solar","0.10"
"27/12/2020 02:00:00 - 27/12/2020 03:00:00","CTA|EE","Solar","0.10"
"27/12/2020 03:00:00 - 27/12/2020 04:00:00","CTA|EE","Solar","0.10"
"27/12/2020 04:00:00 - 27/12/2020 05:00:00","CTA|EE","Solar","0.10"
"27/12/2020 05:00:00 - 27/12/2020 06:00:00","CTA|EE","Solar","0.10"
"27/12/2020 06:00:00 - 27/12/2020 07:00:00","CTA|EE","Solar","0.10"
"27/12/2020 07:00:00 - 27/12/2020 08:00:00","CTA|EE","Solar","0.20"
"27/12/2020 08:00:00 - 27/12/2020 09:00:00","CTA|EE","Solar","0.20"
"27/12/2020 09:00:00 - 27/12/2020 10:00:00","CTA|EE","Solar","0.50"
"27/12/2020 10:00:00 - 27/12/2020 11:00:00","CTA|EE","Solar","0.70"
"27/12/2020 11:00:00 - 27/12/2020 12:00:00","CTA|EE","Solar","0.60"
"27/12/2020 12:00:00 - 27/12/2020 13:00:00","CTA|EE","Solar","0.40"
"27/12/2020 13:00:00 - 27/12/2020 14:00:00","CTA|EE","Solar","0.30"
"27/12/2020 14:00:00 - 27/12/2020 15:00:00","CTA|EE","Solar","0.20"
"27/12/2020 15:00:00 - 27/12/2020 16:00:00","CTA|EE","Solar","0.10"
"27/12/2020 16:00:00 - 27/12/2020 17:00:00","CTA|EE","Solar","0.10"
"27/12/2020 17:00:00 - 27/12/2020 18:00:00","CTA|EE","Solar","0.20"
"27/12/2020 18:00:00 - 27/12/2020 19:00:00","CTA|EE","Solar","0.20"
"27/12/2020 19:00:00 - 27/12/2020 20:00:00","CTA|EE","Solar","0.20"
"27/12/2020 20:00:00 - 27/12/2020 21:00:00","CTA|EE","Solar","0.10"
"27/12/2020 21:00:00 - 27/12/2020 22:00:00","CTA|EE","Solar","0.10"
"27/12/2020 22:00:00 - 27/12/2020 23:00:00","CTA|EE","Solar","0.10"
"27/12/2020 23:00:00 - 28/12/2020 00:00:00","CTA|EE","Solar","0.10"
"28/12/2020 00:00:00 - 28/12/2020 01:00:00","CTA|EE","Solar","0.10"
"28/12/2020 01:00:00 - 28/12/2020 02:00:00","CTA|EE","Solar","0.10"
"28/12/2020 02:00:00 - 28/12/2020 03:00:00","CTA|EE","Solar","0.10"
"28/12/2020 03:00:00 - 28/12/2020 04:00:00","CTA|EE","Solar","0.10"
"28/12/2020 04:00:00 - 28/12/2020 05:00:00","CTA|EE","Solar","0.20"
"28/12/2020 05:00:00 - 28/12/2020 06:00:00","CTA|EE","Solar","0.20"
"28/12/2020 06:00:00 - 28/12/2020 07:00:00","CTA|EE","Solar","0.20"
"28/12/2020 07:00:00 - 28/12/2020 08:00:00","CTA|EE","Solar","0.30"
"28/12/2020 08:00:00 - 28/12/2020 09:00:00","CTA|EE","Solar","0.40"
"28/12/2020 09:00:00 - 28/12/2020 10:00:00","CTA|EE","Solar","1.30"
"28/12/2020 10:00:00 - 28/12/2020 11:00:00","CTA|EE","Solar","2.20"
"28/12/2020 11:00:00 - 28/12/2020 12:00:00","CTA|EE","Solar","2.60"
"28/12/2020 12:00:00 - 28/12/2020 13:00:00","CTA|EE","Solar","1.40"
"28/12/2020 13:00:00 - 28/12/2020 14:00:00","CTA|EE","Solar","0.60"
"28/12/2020 14:00:00 - 28/12/2020 15:00:00","CTA|EE","Solar","0.20"
"28/12/2020 15:00:00 - 28/12/2020 16:00:00","CTA|EE","Solar","0.20"
"28/12/2020 16:00:00 - 28/12/2020 17:00:00","CTA|EE","Solar","0.20"
"28/12/2020 17:00:00 - 28/12/2020 18:00:00","CTA|EE","Solar","0.20"
"28/12/2020 18:00:00 - 28/12/2020 19:00:00","CTA|EE","Solar","0.20"
"28/12/2020 19:00:00 - 28/12/2020 20:00:00","CTA|EE","Solar","0.20"
"28/12/2020 20:00:00 - 28/12/2020 21:00:00","CTA|EE","Solar","0.20"
"28/12/2020 21:00:00 - 28/12/2020 22:00:00","CTA|EE","Solar","0.20"
"28/12/2020 22:00:00 - 28/12/2020 23:00:00","CTA|EE","Solar","0.10"
"28/12/2020 23:00:00 - 29/12/2020 00:00:00","CTA|EE","Solar","0.10"
"29/12/2020 00:00:00 - 29/12/2020 01:00:00","CTA|EE","Solar","0.10"
"29/12/2020 01:00:00 - 29/12/2020 02:00:00","CTA|EE","Solar","0.10"
"29/12/2020 02:00:00 - 29/12/2020 03:00:00","CTA|EE","Solar","0.10"
"29/12/2020 03:00:00 - 29/12/2020 04:00:00","CTA|EE","Solar","0.10"
"29/12/2020 04:00:00 - 29/12/2020 05:00:00","CTA|EE","Solar","0.10"
"29/12/2020 05:00:00 - 29/12/2020 06:00:00","CTA|EE","Solar","0.20"
"29/12/2020 06:00:00 - 29/12/2020 07:00:00","CTA|EE","Solar","0.20"
"29/12/2020 07:00:00 - 29/12/2020 08:00:00","CTA|EE","Solar","0.20"
"29/12/2020 08:00:00 - 29/12/2020 09:00:00","CTA|EE","Solar","0.20"
"29/12/2020 09:00:00 - 29/12/2020 10:00:00","CTA|EE","Solar","0.40"
"29/12/2020 10:00:00 - 29/12/2020 11:00:00","CTA|EE","Solar","0.70"
"29/12/2020 11:00:00 - 29/12/2020 12:00:00","CTA|EE","Solar","0.80"
"29/12/2020 12:00:00 - 29/12/2020 13:00:00","CTA|EE","Solar","0.70"
"29/12/2020 13:00:00 - 29/12/2020 14:00:00","CTA|EE","Solar","0.30"
"29/12/2020 14:00:00 - 29/12/2020 15:00:00","CTA|EE","Solar","0.20"
"29/12/2020 15:00:00 - 29/12/2020 16:00:00","CTA|EE","Solar","0.20"
"29/12/2020 16:00:00 - 29/12/2020 17:00:00","CTA|EE","Solar","0.20"
"29/12/2020 17:00:00 - 29/12/2020 18:00:00","CTA|EE","Solar","0.20"
"29/12/2020 18:00:00 - 29/12/2020 19:00:00","CTA|EE","Solar","0.20"
"29/12/2020 19:00:00 - 29/12/2020 20:00:00","CTA|EE","Solar","0.20"
"29/12/2020 20:00:00 - 29/12/2020 21:00:00","CTA|EE","Solar","0.10"
"29/12/2020 21:00:00 - 29/12/2020 22:00:00","CTA|EE","Solar","0.10"
"29/12/2020 22:00:00 - 29/12/2020 23:00:00","CTA|EE","Solar","0.10"
"29/12/2020 23:00:00 - 30/12/2020 00:00:00","CTA|EE","Solar","0.10"
"30/12/2020 00:00:00 - 30/12/2020 01:00:00","CTA|EE","Solar","0.10"
"30/12/2020 01:00:00 - 30/12/2020 02:00:00","CTA|EE","Solar","0.10"
"30/12/2020 02:00:00 - 30/12/2020 03:00:00","CTA|EE","Solar","0.10"
"30/12/2020 03:00:00 - 30/12/2020 04:00:00","CTA|EE","Solar","0.10"
"30/12/2020 04:00:00 - 30/12/2020 05:00:00","CTA|EE","Solar","0.20"
"30/12/2020 05:00:00 - 30/12/2020 06:00:00","CTA|EE","Solar","0.10"
"30/12/2020 06:00:00 - 30/12/2020 07:00:00","CTA|EE","Solar","0.10"
"30/12/2020 07:00:00 - 30/12/2020 08:00:00","CTA|EE","Solar","0.20"
"30/12/2020 08:00:00 - 30/12/2020 09:00:00","CTA|EE","Solar","1.00"
"30/12/2020 09:00:00 - 30/12/2020 10:00:00","CTA|EE","Solar","3.30"
"30/12/2020 10:00:00 - 30/12/2020 11:00:00","CTA|EE","Solar","6.50"
"30/12/2020 11:00:00 - 30/12/2020 12:00:00","CTA|EE","Solar","8.90"
"30/12/2020 12:00:00 - 30/12/2020 13:00:00","CTA|EE","Solar","8.90"
"30/12/2020 13:00:00 - 30/12/2020 14:00:00","CTA|EE","Solar","4.20"
"30/12/2020 14:00:00 - 30/12/2020 15:00:00","CTA|EE","Solar","0.60"
"30/12/2020 15:00:00 - 30/12/2020 16:00:00","CTA|EE","Solar","0.10"
"30/12/2020 16:00:00 - 30/12/2020 17:00:00","CTA|EE","Solar","0.10"
"30/12/2020 17:00:00 - 30/12/2020 18:00:00","CTA|EE","Solar","0.10"
"30/12/2020 18:00:00 - 30/12/2020 19:00:00","CTA|EE","Solar","0.10"
"30/12/2020 19:00:00 - 30/12/2020 20:00:00","CTA|EE","Solar","0.20"
"30/12/2020 20:00:00 - 30/12/2020 21:00:00","CTA|EE","Solar","0.10"
"30/12/2020 21:00:00 - 30/12/2020 22:00:00","CTA|EE","Solar","0.10"
"30/12/2020 22:00:00 - 30/12/2020 23:00:00","CTA|EE","Solar","0.10"
"30/12/2020 23:00:00 - 31/12/2020 00:00:00","CTA|EE","Solar","0.10"
"31/12/2020 00:00:00 - 31/12/2020 01:00:00","CTA|EE","Solar","0.10"
"31/12/2020 01:00:00 - 31/12/2020 02:00:00","CTA|EE","Solar","0.10"
"31/12/2020 02:00:00 - 31/12/2020 03:00:00","CTA|EE","Solar","0.10"
"31/12/2020 03:00:00 - 31/12/2020 04:00:00","CTA|EE","Solar","0.10"
"31/12/2020 04:00:00 - 31/12/2020 05:00:00","CTA|EE","Solar","0.10"
"31/12/2020 05:00:00 - 31/12/2020 06:00:00","CTA|EE","Solar","0.10"
"31/12/2020 06:00:00 - 31/12/2020 07:00:00","CTA|EE","Solar","0.10"
"31/12/2020 07:00:00 - 31/12/2020 08:00:00","CTA|EE","Solar","0.20"
"31/12/2020 08:00:00 - 31/12/2020 09:00:00","CTA|EE","Solar","0.30"
"31/12/2020 09:00:00 - 31/12/2020 10:00:00","CTA|EE","Solar","1.40"
"31/12/2020 10:00:00 - 31/12/2020 11:00:00","CTA|EE","Solar","2.70"
"31/12/2020 11:00:00 - 31/12/2020 12:00:00","CTA|EE","Solar","2.90"
"31/12/2020 12:00:00 - 31/12/2020 13:00:00","CTA|EE","Solar","2.70"
"31/12/2020 13:00:00 - 31/12/2020 14:00:00","CTA|EE","Solar","1.80"
"31/12/2020 14:00:00 - 31/12/2020 15:00:00","CTA|EE","Solar","0.30"
"31/12/2020 15:00:00 - 31/12/2020 16:00:00","CTA|EE","Solar","0.10"
"31/12/2020 16:00:00 - 31/12/2020 17:00:00","CTA|EE","Solar","0.10"
"31/12/2020 17:00:00 - 31/12/2020 18:00:00","CTA|EE","Solar","0.10"
"31/12/2020 18:00:00 - 31/12/2020 19:00:00","CTA|EE","Solar","0.10"
"31/12/2020 19:00:00 - 31/12/2020 20:00:00","CTA|EE","Solar","0.10"
"31/12/2020 20:00:00 - 31/12/2020 21:00:00","CTA|EE","Solar","0.10"
"31/12/2020 21:00:00 - 31/12/2020 22:00:00","CTA|EE","Solar","0.10"
"31/12/2020 22:00:00 - 31/12/2020 23:00:00","CTA|EE","Solar","0.10"
"31/12/2020 23:00:00 - 01/01/2021 00:00:00","CTA|EE","Solar","0.10"
"01/01/2020 00:00:00 - 01/01/2020 01:00:00","CTA|EE","Waste","16.60"
"01/01/2020 01:00:00 - 01/01/2020 02:00:00","CTA|EE","Waste","16.30"
"01/01/2020 02:00:00 - 01/01/2020 03:00:00","CTA|EE","Waste","15.80"
"01/01/2020 03:00:00 - 01/01/2020 04:00:00","CTA|EE","Waste","15.90"
"01/01/2020 04:00:00 - 01/01/2020 05:00:00","CTA|EE","Waste","15.60"
"01/01/2020 05:00:00 - 01/01/2020 06:00:00","CTA|EE","Waste","15.00"
"01/01/2020 06:00:00 - 01/01/2020 07:00:00","CTA|EE","Waste","15.40"
"01/01/2020 07:00:00 - 01/01/2020 08:00:00","CTA|EE","Waste","15.60"
"01/01/2020 08:00:00 - 01/01/2020 09:00:00","CTA|EE","Waste","16.20"
"01/01/2020 09:00:00 - 01/01/2020 10:00:00","CTA|EE","Waste","15.80"
"01/01/2020 10:00:00 - 01/01/2020 11:00:00","CTA|EE","Waste","15.70"
"01/01/2020 11:00:00 - 01/01/2020 12:00:00","CTA|EE","Waste","16.10"
"01/01/2020 12:00:00 - 01/01/2020 13:00:00","CTA|EE","Waste","16.60"
"01/01/2020 13:00:00 - 01/01/2020 14:00:00","CTA|EE","Waste","16.90"
"01/01/2020 14:00:00 - 01/01/2020 15:00:00","CTA|EE","Waste","16.90"
"01/01/2020 15:00:00 - 01/01/2020 16:00:00","CTA|EE","Waste","16.70"
"01/01/2020 16:00:00 - 01/01/2020 17:00:00","CTA|EE","Waste","16.80"
"01/01/2020 17:00:00 - 01/01/2020 18:00:00","CTA|EE","Waste","16.60"
"01/01/2020 18:00:00 - 01/01/2020 19:00:00","CTA|EE","Waste","16.20"
"01/01/2020 19:00:00 - 01/01/2020 20:00:00","CTA|EE","Waste","16.30"
"01/01/2020 20:00:00 - 01/01/2020 21:00:00","CTA|EE","Waste","16.30"
"01/01/2020 21:00:00 - 01/01/2020 22:00:00","CTA|EE","Waste","15.90"
"01/01/2020 22:00:00 - 01/01/2020 23:00:00","CTA|EE","Waste","15.90"
"01/01/2020 23:00:00 - 02/01/2020 00:00:00","CTA|EE","Waste","15.40"
"02/01/2020 00:00:00 - 02/01/2020 01:00:00","CTA|EE","Waste","15.30"
"02/01/2020 01:00:00 - 02/01/2020 02:00:00","CTA|EE","Waste","14.90"
"02/01/2020 02:00:00 - 02/01/2020 03:00:00","CTA|EE","Waste","14.90"
"02/01/2020 03:00:00 - 02/01/2020 04:00:00","CTA|EE","Waste","15.00"
"02/01/2020 04:00:00 - 02/01/2020 05:00:00","CTA|EE","Waste","15.00"
"02/01/2020 05:00:00 - 02/01/2020 06:00:00","CTA|EE","Waste","15.60"
"02/01/2020 06:00:00 - 02/01/2020 07:00:00","CTA|EE","Waste","15.90"
"02/01/2020 07:00:00 - 02/01/2020 08:00:00","CTA|EE","Waste","16.60"
"02/01/2020 08:00:00 - 02/01/2020 09:00:00","CTA|EE","Waste","17.00"
"02/01/2020 09:00:00 - 02/01/2020 10:00:00","CTA|EE","Waste","16.50"
