timestamp,mc_mean,mc_95_percentile,actual_demand_2026
2026-01-26 06:00:00,1390.4656490209445,1612.3218769780372,1379.7475
2026-01-26 07:00:00,1431.384758348842,1683.1686191818371,1501.5774999999999
2026-01-26 08:00:00,1431.0985460761156,1712.6899943248645,1483.04
2026-01-26 09:00:00,1416.204949282691,1690.4427482719375,1495.6425
2026-01-26 10:00:00,1390.149669652622,1634.709951925329,1452.285
2026-01-26 11:00:00,1399.1395356381954,1610.4379402004402,1438.44
2026-01-26 12:00:00,1392.4931142828852,1622.4032401482896,1423.5275
2026-01-26 13:00:00,1385.338329919768,1594.7390415524433,1462.9375
2026-01-26 14:00:00,1392.8121625881038,1623.7704790472264,1447.6475
2026-01-26 15:00:00,1416.142676021089,1607.6410240134987,1487.455
2026-01-26 16:00:00,1400.1751660887662,1616.3723685789507,1400.3274999999999
2026-01-26 17:00:00,1361.9500886201824,1549.3524843034286,1396.5625
2026-01-26 18:00:00,1318.3833307502582,1525.9669205333817,1389.5900000000001
2026-01-26 19:00:00,1274.8348486200543,1432.6225849763207,1337.8674999999998
2026-01-26 20:00:00,1196.3406475131558,1376.602090214091,1283.5425
2026-01-26 21:00:00,1108.5292013178112,1306.4052116893956,1242.0325
2026-01-26 22:00:00,1074.2857187549362,1269.2253910642926,1255.0375
2026-01-26 23:00:00,1037.5793024098818,1237.9896839605121,1154.0075
2026-01-27 00:00:00,1015.6812725936438,1206.433984146586,1150.2024999999999
2026-01-27 01:00:00,1012.7789418012953,1191.7780176927645,1182.83
2026-01-27 02:00:00,998.1423831444565,1181.0413273439024,1159.3925
2026-01-27 03:00:00,1042.8446072335937,1225.4533355680232,1176.9425
2026-01-27 04:00:00,1121.8621872041208,1300.5575714927525,1259.9950000000001
2026-01-27 05:00:00,1242.327824879467,1430.381890913772,1336.455
2026-01-27 06:00:00,1318.908823383686,1481.8900846212973,1408.8775
2026-01-27 07:00:00,1345.8135485325836,1516.415350358857,1474.645
2026-01-27 08:00:00,1344.0290969406062,1533.7759779025255,1509.77
2026-01-27 09:00:00,1341.6957122263536,1513.1838885686507,1498.58
2026-01-27 10:00:00,1317.4808121702424,1466.3584302768402,1459.9825
2026-01-27 11:00:00,1325.5529987402958,1534.502287632408,1455.58
2026-01-27 12:00:00,1313.8847045059747,1473.1657926837568,1379.7575
2026-01-27 13:00:00,1326.8122325439413,1508.5302060423178,1409.5625
2026-01-27 14:00:00,1339.2952246886919,1520.5801360694343,1441.1375
2026-01-27 15:00:00,1360.9415800364188,1540.3185066128365,1456.0875
2026-01-27 16:00:00,1346.2951932975839,1511.9554923514945,1430.1775
2026-01-27 17:00:00,1311.5607976721187,1471.2486024805241,1410.0874999999999
